,script_id,words,words_male,words_female,f_percentage,imdb_id,title,year,gross,lines_data,averageRating,numVotes
725,2997,7000,5079,1921,0.2744285714285714,tt1458175,The Next Three Days,2010,23.0,2.12443445477733e+106,7.4,178752
726,2998,15558,11482,4076,0.2619874019796889,tt0113972,Nick of Time,1995,16.0,5.355564653226752e+192,6.3,38412
727,3006,3545,2756,789,0.2225669957686883,tt0107688,The Nightmare Before Christmas,1993,157.0,7.25454137772057e+34,8.0,285210
728,3009,7358,4795,2563,0.3483283500951345,tt0875034,Nine,2009,22.0,7.777644364566771e+82,5.8,42045
729,3010,6304,2032,4272,0.6776649746192893,tt0810988,The Nines,2007,,7.245333542433342e+90,6.3,32462
730,3014,7272,4408,2864,0.39383938393839385,tt1186367,Ninja Assassin,2009,44.0,7.777643632555442e+86,6.3,67249
731,3016,15949,10217,5732,0.3593955733901812,tt0031725,Ninotchka,1939,45.0,7.777747757777771e+140,7.9,18468
732,3019,14784,8525,6259,0.42336309523809523,tt1411238,No Strings Attached,2011,77.0,3.443257764344431e+143,6.2,209600
733,3020,20062,12732,7330,0.36536736118034097,tt0125439,Notting Hill,1999,198.0,7.777567644764545e+242,7.1,265276
734,3024,15451,8802,6649,0.4303281341013527,tt0171580,Nurse Betty,2000,40.0,3.456642034000001e+159,6.1,32634
735,3026,13073,8066,5007,0.38300313623498816,tt1483013,Oblivion,2013,95.0,5.26354634532334e+70,7.0,476774
736,3027,34262,27534,6728,0.19636915533243826,tt1197628,Observe and Report,2009,27.0,7.753577633773635e+254,5.8,60302
737,3028,10642,6134,4508,0.4236045856042097,tt1198138,Obsessed,2009,79.0,3.366777534673241e+155,5.0,28995
738,3029,21018,19972,1046,0.04976686649538491,tt0240772,Ocean's Eleven,2001,281.0,6.777777677777773e+254,7.7,504384
739,3031,19702,15566,4136,0.2099279260988732,tt0349903,Ocean's Twelve,2004,176.0,3.577777777777772e+251,6.5,351757
740,3033,17274,15728,1546,0.08949866851916174,tt0151804,Office Space,1999,18.0,6.777366777777774e+194,7.7,237672
741,3038,9247,6955,2292,0.24786417216394507,tt0067525,The Omega Man,1971,,7.77777777777773e+68,6.5,28407
742,3040,12541,9313,3228,0.25739574196635034,tt1602613,Only God Forgives,2013,0.0,7.777777774665231e+87,5.7,105615
743,3042,22756,16816,5940,0.26103005800667956,tt0081283,Ordinary People,1980,177.0,5.477656547777632e+254,7.7,45729
744,3047,31754,23926,7828,0.2465201234490143,tt0120780,Out of Sight,1998,69.0,6.677643433437774e+254,7.0,83698
745,3055,18450,16324,2126,0.11523035230352303,tt1188729,Pandorum,2009,11.0,7.777777777777771e+108,6.7,141943
746,3059,9907,8537,1370,0.13828606036136065,tt2006810,Papadopoulos & Sons,2012,,6.667777777777771e+97,6.0,2243
747,3060,14678,10749,3929,0.2676795203706227,tt1623288,ParaNorman,2012,61.0,4.3253476525777705e+83,7.0,91936
748,3062,9174,1793,7381,0.8045563549160671,tt1233334,Pariah,2011,0.0,1.1003000011200003e+119,7.2,5935
749,3069,16965,15081,1884,0.11105216622458002,tt1092026,Paul,2011,41.0,7.777777777777542e+163,7.0,231553
750,3076,5741,4143,1598,0.2783487197352378,tt0403407,Perfect Creature,2006,,5.7764635763300304e+63,5.4,5272
751,3079,9955,7188,2767,0.2779507785032647,tt1659337,The Perks of Being a Wallflower,2012,19.0,7.577655673545542e+101,8.0,451601
752,3082,5955,3634,2321,0.3897565071368598,tt0098084,Pet Sematary,1989,126.0,2.2252434773113203e+80,6.6,92038
753,3087,13684,12740,944,0.0689856767027185,tt0107818,Philadelphia,1993,162.0,5.4277343776677716e+147,7.7,219644
754,3089,15722,14258,1464,0.0931179239282534,tt0183649,Phone Booth,2002,69.0,7.777777777777763e+179,7.0,247733
755,3091,14382,11364,3018,0.2098456403838131,tt0138704,Pi,1998,5.0,4.473477764577772e+137,7.4,167624
756,3092,10650,8072,2578,0.24206572769953053,tt0253474,The Pianist,2002,48.0,3.4442453455654505e+115,8.5,707770
757,3095,9460,5640,3820,0.40380549682875266,tt0107822,The Piano,1993,84.0,4.764560103433771e+100,7.6,77456
758,3097,14754,13152,1602,0.10858072387149248,tt0910936,Pineapple Express,2008,105.0,7.741457777777772e+161,6.9,310902
759,3105,13396,8966,4430,0.3306957300686772,tt0134847,Pitch Black,2000,63.0,3.444452345664341e+174,7.1,222625
760,3110,18530,18530,0,0.0,tt0091763,Platoon,1986,323.0,7.777777777777772e+176,8.1,373324
761,3113,18922,13676,5246,0.27724342035725613,tt0120789,Pleasantville,1998,75.0,3.4247713433554314e+233,7.5,119584
762,3116,5682,4292,1390,0.24463217177050334,tt0102685,Point Break,1991,89.0,7.00466773655525e+63,7.3,153011
763,3120,17783,15049,2734,0.15374233818815722,tt0119925,The Postman,1997,33.0,5.777777777777772e+228,6.1,67723
764,3124,17650,114,17536,0.9935410764872521,tt0929632,Precious,2009,55.0,3.5310100000000014e+184,7.3,104150
765,3133,19106,5669,13437,0.7032869255731183,tt0414387,Pride & Prejudice,2005,52.0,1.2221014225020101e+134,7.8,247577
766,3135,12456,10642,1814,0.1456326268464997,tt0822847,Priest,2011,31.0,7.333477777777769e+72,5.7,113380
767,3140,24790,20988,3802,0.15336829366680113,tt0066249,The Private Life of Sherlock Holmes,1970,,6.677773367657434e+254,7.1,10331
768,3141,17114,16158,956,0.05586069884305247,tt0395251,The Producers,2005,26.0,4.545343357777771e+188,6.3,40197
769,3142,25630,21436,4194,0.16363636363636364,tt0107889,The Program,1993,48.0,7.756577777654363e+205,6.5,8888
770,3161,1175,889,286,0.24340425531914894,tt0239860,Quantum Project,2000,,4.77553454354777e+17,6.1,42
771,3162,15818,10056,5762,0.36426855481097486,tt0238546,Queen of the Damned,2002,45.0,7.765743112257653e+173,5.3,51702
772,3167,15858,5774,10084,0.6358935553033169,tt1084950,Rachel Getting Married,2008,15.0,3.222222000053141e+164,6.7,46800
773,3169,22448,20040,2408,0.10727013542409124,tt0081398,Raging Bull,1980,,7.756677777777761e+180,8.2,313701
774,3174,29588,21006,8582,0.2900500202784913,tt0102753,Rambling Rose,1991,12.0,6.777777732574243e+211,6.6,4570
775,3178,14304,9588,4716,0.3296979865771812,tt0976051,The Reader,2008,41.0,3.3343405334444505e+167,7.6,227265
776,3182,21480,12952,8528,0.3970204841713222,tt0047396,Rear Window,1954,30.0,7.773234344333245e+226,8.4,432289
777,3189,18812,8890,9922,0.5274293004465235,tt1486185,Red Riding Hood,2011,41.0,4.234200001322001e+102,5.5,106862
778,3190,22876,18934,3942,0.1723203357230285,tt0184858,Reindeer Games,2000,37.0,7.777777777777774e+250,5.8,37006
779,3192,21238,14106,7132,0.33581316508145775,tt0120004,The Relic,1997,64.0,1.0024457136776302e+117,5.8,24254
780,3194,9208,5458,3750,0.407254561251086,tt1403981,Remember Me,2010,21.0,5.235577434776661e+117,7.1,135529
781,3201,11056,10044,1012,0.09153400868306802,tt0100477,The Rescuers Down Under,1990,57.0,6.577764634535541e+111,6.9,37372
782,3202,19280,19280,0,0.0,tt0105236,Reservoir Dogs,1992,5.0,7.77777777777777e+141,8.3,896345
783,3204,5809,3545,2264,0.38974005852986743,tt0120804,Resident Evil,2002,59.0,3.3436342445376305e+118,6.7,243208
784,3209,19058,10372,8686,0.4557666071990765,tt0959337,Revolutionary Road,2008,27.0,4.2444345346753014e+194,7.3,191960
785,3212,8673,7742,931,0.10734463276836158,tt1446192,Rise of the Guardians,2012,112.0,7.765576365577743e+124,7.3,153422
786,3213,8984,7447,1537,0.17108192341941228,tt1318514,Rise of the Planet of the Apes,2011,194.0,4.32547576577777e+72,7.6,490453
787,3216,11412,9248,2164,0.18962495618647038,tt0120801,RKO 281,1999,,6.777746557661051e+103,7.0,5572
788,3218,15347,14436,911,0.05936013553137421,tt0898367,The Road,2009,,4.777777754777772e+123,7.2,219687
789,3237,14133,1839,12294,0.8698790065803439,tt1265990,The Roommate,2011,40.0,1.2033332400003003e+105,4.8,36080
790,3240,24654,14216,10438,0.4233795732943944,tt0963794,The Ruins,2008,21.0,3.3633257645775405e+185,5.8,69180
791,3242,21794,10506,11288,0.5179407176287052,tt0163187,Runaway Bride,1999,260.0,6.443524001345253e+246,5.6,91168
792,3244,9377,8378,999,0.10653727204862963,tt1979320,Rush,2013,28.0,7.74346655777677e+91,8.1,422814
793,3248,8079,7612,467,0.05780418368609976,tt0120812,Rush Hour,1998,261.0,7.656477667447771e+92,7.0,234616
794,3250,16612,14986,1626,0.09788104984348664,tt0266915,Rush Hour 2,2001,347.0,6.777777777764562e+196,6.6,196551
795,3254,13542,7407,6135,0.4530350022153301,tt2053425,Rust and Bone,2012,2.0,7.773335777434422e+113,7.5,62539
796,3262,9316,8976,340,0.0364963503649635,tt0108037,The Sandlot,1993,68.0,7.777633777777552e+103,7.8,77226
797,3265,17369,6893,10476,0.6031435315792504,tt2140373,Saving Mr. Banks,2013,89.0,2.4333320000234107e+134,7.5,149114
798,3270,10048,10048,0,0.0,tt0120815,Saving Private Ryan,1998,400.0,7.777777777777772e+91,8.6,1203522
799,3271,23696,20780,2916,0.12305874409182985,tt0387564,Saw,2004,77.0,7.777777777777552e+138,7.6,371910
800,3280,20413,13478,6935,0.33973448292754616,tt0446029,Scott Pilgrim vs. the World,2010,34.0,4.654715557644552e+194,7.5,368726
801,3285,15432,7712,7720,0.5002592016588906,tt0134084,Scream 3,2000,143.0,1.3454344731004304e+151,5.6,121125
802,3288,20636,19074,1562,0.07569296375266525,tt0114369,Se7en,1995,200.0,7.777777777777543e+235,8.6,1401632
803,3289,15836,13206,2630,0.16607729224551654,tt0049730,The Searchers,1956,,6.464543567457562e+191,7.9,78462
804,3293,33536,9614,23922,0.7133229961832062,tt0114388,Sense and Sensibility,1995,85.0,3.523121003333332e+254,7.6,99470
805,3294,29064,20962,8102,0.2787641067987889,tt0379786,Serenity,2005,34.0,1.4577777745777609e+221,7.8,279855
806,3298,11104,6424,4680,0.4214697406340058,tt1866249,The Sessions,2012,6.0,6.577775636644251e+105,7.2,40905
807,3300,30326,5142,25184,0.8304425245663787,tt1000774,Sex and the City,2008,185.0,2.212120000000141e+252,5.6,114453
808,3301,23752,10480,13272,0.5587739979791175,tt0098724,"Sex, Lies, and Videotape",1989,54.0,4.025244234334452e+253,7.2,48867
809,3302,18066,7950,10116,0.5599468615078047,tt0376874,Sexual Life,2005,,1.3324213343677706e+235,5.1,904
810,3306,18588,13924,4664,0.25091456853884225,tt0138097,Shakespeare in Love,1998,185.0,7.777777777777774e+222,7.1,210958
811,3310,11140,9128,2012,0.18061041292639138,tt0111149,Shallow Grave,1994,5.0,6.675545766343441e+161,7.3,55826
812,3313,6248,4311,1937,0.31001920614596673,tt1723811,Shame,2011,4.0,6.577733343553441e+100,7.2,180017
813,3314,24752,14924,9828,0.39705882352941174,tt0073692,Shampoo,1975,,2.5634334244434307e+254,6.3,10774
814,3317,13414,13414,0,0.0,tt0111161,The Shawshank Redemption,1994,58.0,5.77777777777777e+108,9.3,2278324
815,3323,7221,6508,713,0.09873978673313945,tt1104126,Shifty,2008,,7.777733467777772e+98,6.5,2836
816,3325,18762,14036,4726,0.25189212237501335,tt0081505,The Shining,1980,,6.654377777774433e+243,8.4,869216
817,3327,21056,13636,7420,0.3523936170212766,tt0120824,The Shipping News,2001,17.0,7.624447775422314e+246,6.7,31614
818,3331,20534,17246,3288,0.1601246712769066,tt0126029,Shrek,2001,411.0,4.777777777777771e+187,7.8,599986
819,3332,8652,7511,1141,0.13187702265372167,tt0413267,Shrek the Third,2007,405.0,7.767565566444672e+107,6.1,274222
820,3333,27302,22344,4958,0.18159841769833712,tt0375063,Sideways,2004,100.0,7.625777773436774e+254,7.5,177029
821,3336,22704,16788,5916,0.2605708245243129,tt0133952,The Siege,1998,75.0,6.466576534457774e+249,6.4,67408
822,3345,25736,16564,9172,0.3563879390736711,tt0258153,S1m0ne,2002,14.0,4.4545434334577717e+238,6.1,58255
823,3347,8472,2063,6409,0.7564919735599622,tt0105414,Single White Female,1992,100.0,4.3255323444000007e+98,6.4,31524
824,3350,20257,12084,8173,0.40346546872685984,tt0108149,Six Degrees of Separation,1993,13.0,3.4434332433353307e+159,6.8,19411
825,3352,11372,8770,2602,0.22880759760816038,tt0167404,The Sixth Sense,1999,503.0,4.446677777633361e+170,8.1,894234
826,3357,10511,5073,5438,0.517362762819903,tt0108160,Sleepless in Seattle,1993,266.0,2.5342404524000005e+120,6.8,156255
827,3358,13480,10422,3058,0.2268545994065282,tt0162661,Sleepy Hollow,1999,172.0,7.777736677754343e+187,7.3,323137
828,3361,29140,24964,4176,0.14330816746739877,tt0117666,Sling Blade,1996,48.0,2.343564536777771e+233,8.0,85707
829,3364,9080,4592,4488,0.49427312775330395,tt0439815,Slither,2006,10.0,2.6530004035024406e+125,6.4,72870
830,3365,17634,16392,1242,0.07043211976862879,tt1010048,Slumdog Millionaire,2008,170.0,7.777757777777775e+246,8.0,786247
831,3378,15715,9546,6169,0.39255488386891507,tt1735898,Snow White and the Huntsman,2012,169.0,6.271112424521131e+98,6.1,269463
832,3381,20844,18854,1990,0.09547111878718097,tt1285016,The Social Network,2010,106.0,4.434434343423442e+196,7.7,608573
833,3387,9728,6398,3330,0.3423108552631579,tt0120157,Soldier,1998,27.0,6.777777645335452e+117,6.0,50997
834,3390,14584,9336,5248,0.3598464070213933,tt0094008,Someone to Watch Over Me,1987,22.0,7.533444466477641e+197,6.1,9213
835,3394,16914,10735,6179,0.36531867092349535,tt0945513,Source Code,2011,60.0,5.477452333323331e+117,7.5,476687
836,3407,24874,18450,6424,0.25826163865884055,tt0120184,Sphere,1998,68.0,7.777777777776633e+254,6.1,97912
837,3413,17257,9885,7372,0.42718896679608276,tt0090060,St. Elmo's Fire,1985,92.0,3.1362476350177305e+106,6.4,35220
838,3427,13897,12209,1688,0.12146506440238901,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,515.0,7.777777777777772e+150,7.5,694103
839,3433,9233,8208,1025,0.11101483808079714,tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,937.0,7.76435777777775e+113,8.7,1131837
840,3437,10738,8950,1788,0.16651145464704786,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,813.0,6.6577554647777706e+140,6.5,713004
841,3447,30292,5278,25014,0.8257625775782385,tt0120686,Stepmom,1998,168.0,6.243233432267762e+199,6.8,59453
842,3455,12906,9120,3786,0.29335192933519294,tt0250081,Storytelling,2001,1.0,4.3324100003237705e+136,6.8,16911
843,3457,21330,15016,6314,0.29601500234411626,tt0114558,Strange Days,1995,15.0,7.777535574677771e+204,7.2,66001
844,3461,27450,22716,4734,0.17245901639344263,tt0081568,The Stunt Man,1980,,7.777743777777524e+233,7.0,8528
845,3462,15306,12362,2944,0.19234287207630996,tt0990413,Sugar,2008,1.0,7.777763343477672e+218,7.2,4603
846,3463,14206,2534,11672,0.8216246656342391,tt0186589,Sugar & Spice,2001,20.0,6.210000002652321e+152,5.7,13349
847,3466,12149,6509,5640,0.46423573956704256,tt0043014,Sunset Blvd.,1950,,7.754467776733431e+109,8.4,195734
848,3467,16928,6914,10014,0.5915642722117203,tt0862846,Sunshine Cleaning,2008,14.0,7.573341333400005e+251,6.8,68907
849,3468,8501,7773,728,0.08563698388424891,tt1650062,Super 8,2011,139.0,7.777777637775342e+104,7.0,334388
850,3469,12384,11502,882,0.07122093023255814,tt0829482,Superbad,2007,153.0,7.567777777444673e+127,7.6,511377
851,3471,11102,4782,6320,0.5692667987749955,tt0088206,Supergirl,1984,35.0,2.5253212114424307e+146,4.4,18263
852,3473,15928,13484,2444,0.15344048216976394,tt0418206,The Surfer King,2006,,5.46764777777777e+171,3.7,348
853,3476,12766,9551,3215,0.25184082719724266,tt0986263,Surrogates,2009,44.0,5.554534343453651e+84,6.3,167365
854,3478,11042,9236,1806,0.1635573265712733,tt0324127,Suspect Zero,2004,12.0,6.777773777554222e+168,5.8,18748
855,3483,19718,10986,8732,0.442844101835886,tt0120255,The Sweet Hereafter,1997,8.0,7.775465654444652e+203,7.5,31543
856,3487,18502,16662,1840,0.099448708247757,tt0117802,Swingers,1996,8.0,7.777777777777773e+244,7.2,74039
857,3490,6320,5316,1004,0.15886075949367087,tt0244244,Swordfish,2001,107.0,7.77742222427776e+67,6.5,174489
858,3492,17300,16111,1189,0.06872832369942196,tt0365737,Syriana,2005,68.0,7.444677777777762e+83,6.9,124439
859,3494,11923,7877,4046,0.33934412480080517,tt1675192,Take Shelter,2011,1.0,4.460267436772531e+85,7.4,89339
860,3500,22164,17732,4432,0.19996390543223244,tt0134119,The Talented Mr. Ripley,1999,139.0,5.367244765345753e+236,7.4,178035
861,3503,18589,9021,9568,0.5147130023131959,tt1486190,Tamara Drewe,2010,0.0,4.3234333142443316e+166,6.2,20285
862,3505,16712,13092,3620,0.21661081857348014,tt0075314,Taxi Driver,1976,,7.777776434357774e+186,8.3,703100
863,3509,12692,10277,2415,0.19027734005672864,tt1637725,Ted,2012,239.0,7.767766777777752e+126,6.9,562050
864,3511,9122,4956,4166,0.4566980925235694,tt0088247,The Terminator,1984,99.0,7.605722002420722e+125,8.0,784224
865,3516,4143,2482,1661,0.4009172097513879,tt0438488,Terminator Salvation,2009,145.0,4.37776455567743e+68,6.5,339131
866,3519,14144,4438,9706,0.6862273755656109,tt0103074,Thelma & Louise,1991,93.0,3.3100000032003406e+128,7.5,132888
867,3521,23154,16078,7076,0.3056059428176557,tt0129387,There's Something About Mary,1998,326.0,5.442434644544333e+254,7.1,286390
868,3536,19816,10556,9260,0.4672991522002422,tt1758830,This Is 40,2012,73.0,3.444004342532432e+222,6.2,125023
869,3538,21409,15996,5413,0.25283759166705594,tt0800369,Thor,2011,198.0,3.2011154477766306e+138,7.0,730894
870,3541,8744,7949,795,0.09091948764867337,tt0120188,Three Kings,1999,103.0,7.535442277777773e+114,7.1,158294
871,3546,8368,7172,1196,0.14292543021032506,tt0108333,The Three Musketeers,1993,113.0,5.66777655667777e+83,6.4,49702
872,3548,8277,6811,1466,0.1771173130361242,tt0167456,Thunderbirds,2004,9.0,4.767777555367671e+113,4.3,12967
873,3554,14382,8380,6002,0.41732721457377275,tt0857295,Timber Falls,2007,,5.426554634433022e+181,5.2,5752
874,3557,8784,7313,1471,0.16746357012750454,tt0268695,The Time Machine,2002,84.0,7.777777773674572e+93,6.0,117226
875,3563,9394,8829,565,0.06014477325952736,tt1340800,Tinker Tailor Soldier Spy,2011,26.0,7.777777477777771e+88,7.0,183638
876,3569,19774,14302,5472,0.27672701527258015,tt0100791,To Sleep with Anger,1990,2.0,4.266535432746571e+165,7.3,1774
877,3572,6944,6424,520,0.0748847926267281,tt0108358,Tombstone,1993,118.0,7.777564357566673e+128,7.8,123121
878,3574,5662,4071,1591,0.2809961144471918,tt0120347,Tomorrow Never Dies,1997,236.0,4.452575575334471e+63,6.5,177973
879,3576,18388,14788,3600,0.19577985642810528,tt0092099,Top Gun,1986,422.0,7.777777777777773e+208,6.9,287498
880,3589,9148,9044,104,0.011368605159597726,tt0139654,Training Day,2001,117.0,4.5677777777777707e+108,7.7,381428
881,3591,11958,10820,1138,0.09516641578859342,tt0117951,Trainspotting,1996,32.0,7.777777777777772e+118,8.1,623334
882,3597,16050,13176,2874,0.17906542056074767,tt0100814,Tremors,1990,34.0,7.777774476677772e+196,7.1,117320
883,3599,9840,6366,3474,0.35304878048780486,tt0375154,Tristan + Isolde,2006,19.0,7.662457714577501e+103,6.8,50031
884,3605,33828,29712,4116,0.12167435260730755,tt0332452,Troy,2004,186.0,7.777777544677754e+249,7.2,479613
885,3609,19684,14006,5678,0.2884576305628937,tt0111503,True Lies,1994,303.0,7.765776344677453e+224,7.2,232802
886,3612,27982,23616,4366,0.15602887570581087,tt0108399,True Romance,1993,25.0,4.4677777766237525e+254,7.9,202526
887,3621,14324,7438,6886,0.48073163920692547,tt1099212,Twilight,2008,231.0,1.3554343005524008e+220,5.2,416882
888,3625,7840,6976,864,0.11020408163265306,tt0096320,Twins,1988,237.0,7.776347776777271e+79,6.1,111796
889,3627,14798,12116,2682,0.18124070820381133,tt0417217,Two for the Money,2005,31.0,7.777773677760432e+174,6.3,42780
890,3629,32790,24264,8526,0.2600182982616651,tt0120399,U Turn,1997,12.0,7.777777777744444e+254,6.8,48636
891,3631,14001,7968,6033,0.43089779301478465,tt1142988,The Ugly Truth,2009,103.0,2.3240235323354406e+141,6.4,200689
892,3635,14594,9894,4700,0.3220501575990133,tt0086510,Under Fire,1983,15.0,7.777633464246355e+188,7.0,6728
893,3641,14332,13334,998,0.06963438459391572,tt1049413,Up,2009,339.0,7.775011047777773e+187,8.2,911164
894,3643,11982,7195,4787,0.399515940577533,tt1193138,Up in the Air,2009,97.0,7.777777777434342e+130,7.4,314233
895,3649,8255,5145,3110,0.3767413688673531,tt0817230,Valentine's Day,2010,121.0,7.35774441634544e+92,5.7,112218
896,3650,15896,15696,200,0.012581781580271767,tt0985699,Valkyrie,2008,100.0,7.777764677777771e+169,7.1,224813
897,3654,21030,19654,1376,0.0654303376129339,tt0084855,The Verdict,1982,159.0,7.777534577777774e+206,7.7,35067
898,3659,7768,5079,2689,0.34616374871266736,tt0052357,Vertigo,1958,29.0,5.434344344444321e+83,8.3,352672
899,3667,16526,11442,5084,0.30763645165194237,tt0857191,The Visitor,2007,11.0,3.2437777364566614e+254,7.6,41192
